Palle ID,Palle Name,Upabasti / Gramam ID,Created On,Modified On
90111101579,Nehru Nagar,90111101579,08-Jan-21,08-Jan-21
90111101580,Jyothi Nagar,90111101580,08-Jan-21,08-Jan-21
90111102581,Shanthi Nagar,90111102581,08-Jan-21,08-Jan-21
90111102582,I.T.I. Mallepally,90111102582,08-Jan-21,08-Jan-21
90111103583,Vijayanagar Colony,90111103583,08-Jan-21,08-Jan-21
90111103584,Nabard Colony,90111103584,08-Jan-21,08-Jan-21
90111103585,Potti Sriramulu Nagar,90111103585,08-Jan-21,08-Jan-21
90111103586,A.P.H.B.Colony,90111103586,08-Jan-21,08-Jan-21
90111103587,S.B.H.Colony,90111103587,08-Jan-21,08-Jan-21
90111104588,Sharada Nagar,90111104588,08-Jan-21,08-Jan-21
90111104589,S.B.I.Colony,90111104589,08-Jan-21,08-Jan-21
90111104590,Priya Colony,90111104590,08-Jan-21,08-Jan-21
90111104591,Vishwas Nagar,90111104591,08-Jan-21,08-Jan-21
90111104592,Yadava Basti,90111104592,08-Jan-21,08-Jan-21
90111105593,Gudimalkapur,90111105593,08-Jan-21,08-Jan-21
90111105594,Ushodaya Colony,90111105594,08-Jan-21,08-Jan-21
90111105595,Veerarjuna Basti,90111105595,08-Jan-21,08-Jan-21
90111105596,Shanthi Nagar,90111105596,08-Jan-21,08-Jan-21
90111105597,Sai Nagar,90111105597,08-Jan-21,08-Jan-21
90111105598,Aalapati Nagar,90111105598,08-Jan-21,08-Jan-21
90111105599,Murad Nagar,90111105599,08-Jan-21,08-Jan-21
90111106600,Navodaya Colony,90111106600,08-Jan-21,08-Jan-21
90111106601,Vambay Colony,90111106601,08-Jan-21,08-Jan-21
90111106602,Bhoja Gutta,90111106602,08-Jan-21,08-Jan-21
90111106603,Vivekananda Nagar,90111106603,08-Jan-21,08-Jan-21
90111106604,Huda Colony,90111106604,08-Jan-21,08-Jan-21
90111106605,Mandula Guda,90111106605,08-Jan-21,08-Jan-21
90111106606,Mahesh Nagar,90111106606,08-Jan-21,08-Jan-21
90111106607,Heera Nagar,90111106607,08-Jan-21,08-Jan-21
90111106608,Amrutha Nagar,90111106608,08-Jan-21,08-Jan-21
90111106609,Kanakadurga Nagar,90111106609,08-Jan-21,08-Jan-21
90111106610,Sai Nagar,90111106610,08-Jan-21,08-Jan-21
90111106611,Satyanarayana Nagar,90111106611,08-Jan-21,08-Jan-21
90111106612,Balaji Nagar,90111106612,08-Jan-21,08-Jan-21
90111107613,Nethaji Nagar,90111107613,08-Jan-21,08-Jan-21
90111107614,Jyothi Nagar,90111107614,08-Jan-21,08-Jan-21
90111107615,Maruthi Nagar,90111107615,08-Jan-21,08-Jan-21
90111107616,Om Nagar,90111107616,08-Jan-21,08-Jan-21
90111108617,Kakathiya Nagar,90111108617,08-Jan-21,08-Jan-21
90111108618,Salarjung Colony,90111108618,08-Jan-21,08-Jan-21
90111108619,Naanal Nagar,90111108619,08-Jan-21,08-Jan-21
90111108620,Sapthagiri Colony,90111108620,08-Jan-21,08-Jan-21
90111108621,Padmanabha Nagar,90111108621,08-Jan-21,08-Jan-21
90111108622,P&T Colony,90111108622,08-Jan-21,08-Jan-21
90111108623,Laxmi Nagar,90111108623,08-Jan-21,08-Jan-21
90111108624,Karol Bhag-1,90111108624,08-Jan-21,08-Jan-21
90111108625,Karol Bhag-2,90111108625,08-Jan-21,08-Jan-21
90111108626,Indira Nagar,90111108626,08-Jan-21,08-Jan-21
90201001001,Ayodyanagar Colony,90201001001,08-Jan-21,08-Jan-21
90201001002,Achchayya Nagar,90201001002,08-Jan-21,08-Jan-21
90201001003,Sriram Nagar,90201001003,08-Jan-21,08-Jan-21
90201002004,Phase-1,90201002004,08-Jan-21,08-Jan-21
90201002005,Phase-2,90201002005,08-Jan-21,08-Jan-21
90201002006,Phase-3,90201002006,08-Jan-21,08-Jan-21
90201003007,AMBIKA NAGAR,90201003007,08-Jan-21,08-Jan-21
90201004008,PATEL NAGAR,90201004008,08-Jan-21,08-Jan-21
90201004009,Saraswati Nagar,90201004009,08-Jan-21,08-Jan-21
90201005010,ABHIMANYU BASTHI,90201005010,08-Jan-21,08-Jan-21
90201005011,CIB Quarters,90201005011,08-Jan-21,08-Jan-21
90201005012,Nallapochamma Basthi,90201005012,08-Jan-21,08-Jan-21
90201005013,GANDHI NIKETAN,90201005013,08-Jan-21,08-Jan-21
90201005014,Kummariwadi Basti,90201005014,08-Jan-21,08-Jan-21
90201006015,VALMIKI NAGAR,90201006015,08-Jan-21,08-Jan-21
90201006016,Markandeya Basti,90201006016,08-Jan-21,08-Jan-21
90201006017,Jagadishmandir,90201006017,08-Jan-21,08-Jan-21
90201006018,Jagadamba Basti,90201006018,08-Jan-21,08-Jan-21
90201007019,NAGULA CHINTA,90201007019,08-Jan-21,08-Jan-21
90201007020,Bela colony,90201007020,08-Jan-21,08-Jan-21
90201007021,Gjananda Vyayaamashaala,90201007021,08-Jan-21,08-Jan-21
90201008022,GOWLIPURA,90201008022,08-Jan-21,08-Jan-21
90201008023,Balaganj,90201008023,08-Jan-21,08-Jan-21
90201008024,PanchamukhaHanuman,90201008024,08-Jan-21,08-Jan-21
90201008025,ShivaParvati,90201008025,08-Jan-21,08-Jan-21
90201008026,Mitra Club,90201008026,08-Jan-21,08-Jan-21
90201009027,VIVEKANANDA NAGAR,90201009027,08-Jan-21,08-Jan-21
90201009028,Danayya Nagar,90201009028,08-Jan-21,08-Jan-21
90202010029,Thanaji Nagar,90202010029,08-Jan-21,08-Jan-21
90202010030,Bayyalal Nagar,90202010030,08-Jan-21,08-Jan-21
90202010031,Mukkera Basthi,90202010031,08-Jan-21,08-Jan-21
90202011032,Kalika Nagar,90202011032,08-Jan-21,08-Jan-21
90202011033,Maruti Nagar,90202011033,08-Jan-21,08-Jan-21
90202011034,Lalithabagh,90202011034,08-Jan-21,08-Jan-21
90202012035,Narahari Nagar,90202012035,08-Jan-21,08-Jan-21
90202012036,Mallikarjuna Nagar,90202012036,08-Jan-21,08-Jan-21
90202012037,Raghavendra Nagar,90202012037,08-Jan-21,08-Jan-21
90202013038,Krishna Reddy Nagar,90202013038,08-Jan-21,08-Jan-21
90202013039,Ashok Nagar,90202013039,08-Jan-21,08-Jan-21
90202013040,Wambay Colony,90202013040,08-Jan-21,08-Jan-21
90202013041,Jnanodaya Sangam,90202013041,08-Jan-21,08-Jan-21
90202013042,Parvati Nagar,90202013042,08-Jan-21,08-Jan-21
90202013043,Reddy Basthi,90202013043,08-Jan-21,08-Jan-21
90202013044,Sikh Chowni,90202013044,08-Jan-21,08-Jan-21
90202014045,Bhagath Singh Nagar,90202014045,08-Jan-21,08-Jan-21
90202014046,Shivasai Nagar,90202014046,08-Jan-21,08-Jan-21
90202014047,Shivaji Nagar Phase-1,90202014047,08-Jan-21,08-Jan-21
90202014048,Shivaji Nagar Phase-2,90202014048,08-Jan-21,08-Jan-21
90202014049,Shivaji Nagar Phase-3,90202014049,08-Jan-21,08-Jan-21
90202014050,Shivaji Nagar Phase-4,90202014050,08-Jan-21,08-Jan-21
90202015051,Saibaba Nagar,90202015051,08-Jan-21,08-Jan-21
90202015052,Rajiv Nagar,90202015052,08-Jan-21,08-Jan-21
90202016053,Bharath Ratna Colony,90202016053,08-Jan-21,08-Jan-21
90202016054,Bhoolaxmi Temple,90202016054,08-Jan-21,08-Jan-21
90202016055,Rajanarsimha Colony,90202016055,08-Jan-21,08-Jan-21
90202016056,West Rakshapuram,90202016056,08-Jan-21,08-Jan-21
90202017057,Arundati Colony,90202017057,08-Jan-21,08-Jan-21
90202017058,Rajiv Gandhi Nagar,90202017058,08-Jan-21,08-Jan-21
90202017059,Shankar Bagh,90202017059,08-Jan-21,08-Jan-21
90203018060,Rajanna Bavi Main Road,90203018060,08-Jan-21,08-Jan-21
90203019061,Shiva Ganga Nagar,90203019061,08-Jan-21,08-Jan-21
90203019062,Om Nagar,90203019062,08-Jan-21,08-Jan-21
90203019063,Jaya Prakash Nagar,90203019063,08-Jan-21,08-Jan-21
90203019064,Pardi Vada,90203019064,08-Jan-21,08-Jan-21
90203020065,Mekala Banda,90203020065,08-Jan-21,08-Jan-21
90203020066,Poosala Banda,90203020066,08-Jan-21,08-Jan-21
90203020067,Pool Bhagh Chaman,90203020067,08-Jan-21,08-Jan-21
90203021068,Shamishir Ganj,90203021068,08-Jan-21,08-Jan-21
90203021069,Kalwa Gadda.,90203021069,08-Jan-21,08-Jan-21
90203021070,Gayathri Nagar,90203021070,08-Jan-21,08-Jan-21
90203021071,Shriram Nagar,90203021071,08-Jan-21,08-Jan-21
90203022072,Gandhi Nagar,90203022072,08-Jan-21,08-Jan-21
90203022073,Ambedkar Nagar,90203022073,08-Jan-21,08-Jan-21
90203022074,Pancha Lingal,90203022074,08-Jan-21,08-Jan-21
90203023075,Poosala Basti,90203023075,08-Jan-21,08-Jan-21
90203023076,Budaga Jangala Basti,90203023076,08-Jan-21,08-Jan-21
90203024077,Sethganga,90203024077,08-Jan-21,08-Jan-21
90203025078,Keshava Giri,90203025078,08-Jan-21,08-Jan-21
90203026079,S.R.T Kalani,90203026079,08-Jan-21,08-Jan-21
90203026080,Badji Nagar,90203026080,08-Jan-21,08-Jan-21
90203026081,Boyi Guda,90203026081,08-Jan-21,08-Jan-21
90203026082,Reddy Basti,90203026082,08-Jan-21,08-Jan-21
90204027083,hanuman basti,90204027083,08-Jan-21,08-Jan-21
90204027084,mailardevpally,90204027084,08-Jan-21,08-Jan-21
90204028085,brundavan colony,90204028085,08-Jan-21,08-Jan-21
90204028086,pragathi colony,90204028086,08-Jan-21,08-Jan-21
90204029087,saibabanagar,90204029087,08-Jan-21,08-Jan-21
90204029088,babulreddy nagar,90204029088,08-Jan-21,08-Jan-21
90204029089,markandeya nagar,90204029089,08-Jan-21,08-Jan-21
90204030090,budvel,90204030090,08-Jan-21,08-Jan-21
90204030091,Netaji Nagar,90204030091,08-Jan-21,08-Jan-21
90204030092,venkateshwara colony,90204030092,08-Jan-21,08-Jan-21
90204030093,sriram nagar,90204030093,08-Jan-21,08-Jan-21
90204031094,phase 1,90204031094,08-Jan-21,08-Jan-21
90204031095,phase 2,90204031095,08-Jan-21,08-Jan-21
90204032096,tngo s colony,90204032096,08-Jan-21,08-Jan-21
90204032097,ganesh nagar,90204032097,08-Jan-21,08-Jan-21
90204032098,auto stand sbi,90204032098,08-Jan-21,08-Jan-21
90204032099,apco colony,90204032099,08-Jan-21,08-Jan-21
90204033100,durganagar,90204033100,08-Jan-21,08-Jan-21
90204033101,Vinayak nagar,90204033101,08-Jan-21,08-Jan-21
90204033102,sikku basti,90204033102,08-Jan-21,08-Jan-21
90204034103,pallecheruvu,90204034103,08-Jan-21,08-Jan-21
90205035104,LAXMI GUDA,90205035104,08-Jan-21,08-Jan-21
90205035105,LAXMI GUDA RAJIV GRUHAKALPA,90205035105,08-Jan-21,08-Jan-21
90205035106,HOUSEING BOARD COLONY,90205035106,08-Jan-21,08-Jan-21
90205036107,VAMBAY COLONY,90205036107,08-Jan-21,08-Jan-21
90205036108,RAJIV GRUHAKALPA,90205036108,08-Jan-21,08-Jan-21
90205036109,PRAKASH NAGAR,90205036109,08-Jan-21,08-Jan-21
90205037110,PADMASHALIPURAM,90205037110,08-Jan-21,08-Jan-21
90205037111,SAI COLONY,90205037111,08-Jan-21,08-Jan-21
90205037112,MADHU BHAN COLONY,90205037112,08-Jan-21,08-Jan-21
90205038113,TULJA BHAVANI,90205038113,08-Jan-21,08-Jan-21
90205038114,KOTI VIDYALAYA,90205038114,08-Jan-21,08-Jan-21
90205039115,SRI RAMA,90205039115,08-Jan-21,08-Jan-21
90205039116,BRUNDHAVAN COLONY,90205039116,08-Jan-21,08-Jan-21
90205039117,SITHARAM NAGAR,90205039117,08-Jan-21,08-Jan-21
90205040118,MAMIDIPALLI,90205040118,08-Jan-21,08-Jan-21
90205040119,CISF QUATORS,90205040119,08-Jan-21,08-Jan-21
90205040120,JELPALLY,90205040120,08-Jan-21,08-Jan-21
90206041121,Venkateswara Colony,90206041121,08-Jan-21,08-Jan-21
90206041122,"NAARM,NIRD",90206041122,08-Jan-21,08-Jan-21
90206042123,Agriculture University,90206042123,08-Jan-21,08-Jan-21
90206042124,Bhavani Colony,90206042124,08-Jan-21,08-Jan-21
90206043125,SHIVARAMPALLI,90206043125,08-Jan-21,08-Jan-21
90206043126,Reddy Colony,90206043126,08-Jan-21,08-Jan-21
90206044127,Indrareddy Colony,90206044127,08-Jan-21,08-Jan-21
90206044128,Mahesh Vidya Bhavan,90206044128,08-Jan-21,08-Jan-21
90206044129,NPA Colony,90206044129,08-Jan-21,08-Jan-21
90206045130,Prashant Nagar,90206045130,08-Jan-21,08-Jan-21
90206045131,9.No,90206045131,08-Jan-21,08-Jan-21
90206045132,Sikh Chowni,90206045132,08-Jan-21,08-Jan-21
90206045133,BUDVEL,90206045133,08-Jan-21,08-Jan-21
90206045134,Bhagavat Guda,90206045134,08-Jan-21,08-Jan-21
90206046135,Shri Krishna Colony,90206046135,08-Jan-21,08-Jan-21
90206046136,Kishthamma Gutta,90206046136,08-Jan-21,08-Jan-21
90206046137,bansilal nagar,90206046137,08-Jan-21,08-Jan-21
90206047138,Hanuman Nagar,90206047138,08-Jan-21,08-Jan-21
90206047139,Gandhinagar,90206047139,08-Jan-21,08-Jan-21
90206047140,ARI,90206047140,08-Jan-21,08-Jan-21
90207048141,Urdu galli,90207048141,08-Jan-21,08-Jan-21
90207048142,Patel market,90207048142,08-Jan-21,08-Jan-21
90207048143,Rikab gunj-1,90207048143,08-Jan-21,08-Jan-21
90207048144,High court road,90207048144,08-Jan-21,08-Jan-21
90207048145,Mamajumla pathak,90207048145,08-Jan-21,08-Jan-21
90207048146,Char kaman,90207048146,08-Jan-21,08-Jan-21
90207048147,Mittika-sher,90207048147,08-Jan-21,08-Jan-21
90207048148,Chakker kota,90207048148,08-Jan-21,08-Jan-21
90207048149,Bandi ka adda,90207048149,08-Jan-21,08-Jan-21
90207048150,Kokkar wadi,90207048150,08-Jan-21,08-Jan-21
90207048151,Miralam mandi,90207048151,08-Jan-21,08-Jan-21
90207048152,Maidan ka chowk,90207048152,08-Jan-21,08-Jan-21
90207049153,Rikab gunj-2,90207049153,08-Jan-21,08-Jan-21
90207049154,Jhula,90207049154,08-Jan-21,08-Jan-21
90207049155,chelapura road,90207049155,08-Jan-21,08-Jan-21
90207049156,Anand galli(Mehndi),90207049156,08-Jan-21,08-Jan-21
90207050157,Darji galli,90207050157,08-Jan-21,08-Jan-21
90207050158,Shah gunj,90207050158,08-Jan-21,08-Jan-21
90207051159,Baragalli,90207051159,08-Jan-21,08-Jan-21
90207051160,Yadava galli,90207051160,08-Jan-21,08-Jan-21
90207051161,Unchva galli,90207051161,08-Jan-21,08-Jan-21
90207051162,Gulabh singh bowli,90207051162,08-Jan-21,08-Jan-21
90207051163,Moosa bowli,90207051163,08-Jan-21,08-Jan-21
90207051164,Donger singh tabela,90207051164,08-Jan-21,08-Jan-21
90207052165,Maharaj gunj,90207052165,08-Jan-21,08-Jan-21
90207052166,umdabazar,90207052166,08-Jan-21,08-Jan-21
90207052167,Fateh darwaza,90207052167,08-Jan-21,08-Jan-21
90207052168,chandulal baradari,90207052168,08-Jan-21,08-Jan-21
90207052169,Chatakni pura,90207052169,08-Jan-21,08-Jan-21
90207052170,kamati pura,90207052170,08-Jan-21,08-Jan-21
90207052171,Mochi basthi,90207052171,08-Jan-21,08-Jan-21
90207052172,Osman bagh,90207052172,08-Jan-21,08-Jan-21
90207053173,Taramaidan,90207053173,08-Jan-21,08-Jan-21
90207053174,Hussaaini alam,90207053174,08-Jan-21,08-Jan-21
90207053175,Ratnabai galli,90207053175,08-Jan-21,08-Jan-21
90207053176,Chinnabazar,90207053176,08-Jan-21,08-Jan-21
90207053177,shipligunj,90207053177,08-Jan-21,08-Jan-21
90207054178,Pardi wada,90207054178,08-Jan-21,08-Jan-21
90207054179,shiv nagar,90207054179,08-Jan-21,08-Jan-21
90207054180,Puranapool darwaza,90207054180,08-Jan-21,08-Jan-21
90207054181,SV nagar,90207054181,08-Jan-21,08-Jan-21
90207054182,Chandrikapur,90207054182,08-Jan-21,08-Jan-21
90207054183,gollakidiki,90207054183,08-Jan-21,08-Jan-21
90207054184,Murli nagar,90207054184,08-Jan-21,08-Jan-21
90207054185,Devibagh basthi,90207054185,08-Jan-21,08-Jan-21
90301001001,Maheshwaram,90301001001,08-Jan-21,08-Jan-21
90301001002,Thummalur,90301001002,08-Jan-21,08-Jan-21
90301001003,Prem Nagar,90301001003,08-Jan-21,08-Jan-21
90301001004,Mak Villas,90301001004,08-Jan-21,08-Jan-21
90301002005,Kothwal Cheru thanda,90301002005,08-Jan-21,08-Jan-21
90301002006,N.D. thanda,90301002006,08-Jan-21,08-Jan-21
90301002007,K.B. Thanda (P),90301002007,08-Jan-21,08-Jan-21
90301002008,D.G. Thanda (P),90301002008,08-Jan-21,08-Jan-21
90301003009,Sirigipuram,90301003009,08-Jan-21,08-Jan-21
90301003010,Harshaguda,90301003010,08-Jan-21,08-Jan-21
90301003011,Gangaram,90301003011,08-Jan-21,08-Jan-21
90301003012,Gangaram Thanda (P),90301003012,08-Jan-21,08-Jan-21
90301003013,M.B. Thanda (P),90301003013,08-Jan-21,08-Jan-21
90301003014,Jandamarri (P),90301003014,08-Jan-21,08-Jan-21
90301004015,Mankhal,90301004015,08-Jan-21,08-Jan-21
90301004016,Thukkuguda,90301004016,08-Jan-21,08-Jan-21
90301004017,Laxmi Nagar,90301004017,08-Jan-21,08-Jan-21
90301004018,Srinagar (P),90301004018,08-Jan-21,08-Jan-21
90301004019,Bavannakunta T (P),90301004019,08-Jan-21,08-Jan-21
90301004020,Babasai Thanda (P),90301004020,08-Jan-21,08-Jan-21
90301004021,Ramki Vilas,90301004021,08-Jan-21,08-Jan-21
90301004022,Vishal Vilas,90301004022,08-Jan-21,08-Jan-21
90301004023,Prajaya Vilas,90301004023,08-Jan-21,08-Jan-21
90301005024,Raviryala,90301005024,08-Jan-21,08-Jan-21
90301005025,Jennaiguda (P),90301005025,08-Jan-21,08-Jan-21
90301005026,Sardar Nagar,90301005026,08-Jan-21,08-Jan-21
90301005027,Devendra Nagar,90301005027,08-Jan-21,08-Jan-21
90301005028,RCI Colony,90301005028,08-Jan-21,08-Jan-21
90301005029,Housing B  Colony,90301005029,08-Jan-21,08-Jan-21
90301006030,lemoor,90301006030,08-Jan-21,08-Jan-21
90301006031,agharmiya guda,90301006031,08-Jan-21,08-Jan-21
90301006032,bhairagi guda,90301006032,08-Jan-21,08-Jan-21
90301006033,saraswathi guda,90301006033,08-Jan-21,08-Jan-21
90302007034,ameerpet,90302007034,08-Jan-21,08-Jan-21
90302007035,nalla chervu thanda (P),90302007035,08-Jan-21,08-Jan-21
90302007036,manikyamma guda,90302007036,08-Jan-21,08-Jan-21
90302007037,peddamma thanda,90302007037,08-Jan-21,08-Jan-21
90302007038,chinna thupra,90302007038,08-Jan-21,08-Jan-21
90302008039,nagireddy pally,90302008039,08-Jan-21,08-Jan-21
90302008040,pulli maktha,90302008040,08-Jan-21,08-Jan-21
90302008041,golluuru,90302008041,08-Jan-21,08-Jan-21
90302008042,nagireddy pally thanda (P),90302008042,08-Jan-21,08-Jan-21
90302008043,venkanna guda (P),90302008043,08-Jan-21,08-Jan-21
90302008044,bhagiradha guda (P),90302008044,08-Jan-21,08-Jan-21
90302009045,nagaram,90302009045,08-Jan-21,08-Jan-21
90302009046,nandhi pally,90302009046,08-Jan-21,08-Jan-21
90302009047,padamti thanda,90302009047,08-Jan-21,08-Jan-21
90302009048,thigalakunta thanda (P),90302009048,08-Jan-21,08-Jan-21
90302009049,enugu cheruvu thanda (P),90302009049,08-Jan-21,08-Jan-21
90302009050,ntr thanda (P),90302009050,08-Jan-21,08-Jan-21
90302010051,dabil guda,90302010051,08-Jan-21,08-Jan-21
90302010052,vivekananda nager (P),90302010052,08-Jan-21,08-Jan-21
90302010053,ramachandra guda,90302010053,08-Jan-21,08-Jan-21
90302010054,k k basthi (P),90302010054,08-Jan-21,08-Jan-21
90302010055,pendyala,90302010055,08-Jan-21,08-Jan-21
90302010056,kalwakolu,90302010056,08-Jan-21,08-Jan-21
90302011057,gattu palli,90302011057,08-Jan-21,08-Jan-21
90302011058,mansan palli,90302011058,08-Jan-21,08-Jan-21
90302011059,uppugada thanda,90302011059,08-Jan-21,08-Jan-21
90302011060,hanuman thada (P),90302011060,08-Jan-21,08-Jan-21
90302011061,kotha thanda (P),90302011061,08-Jan-21,08-Jan-21
90302011062,akan palli,90302011062,08-Jan-21,08-Jan-21
90302012063,dubbacherla,90302012063,08-Jan-21,08-Jan-21
90302012064,subhash pur,90302012064,08-Jan-21,08-Jan-21
90302012065,janda guda,90302012065,08-Jan-21,08-Jan-21
90302012066,kallem chervu thanda (P),90302012066,08-Jan-21,08-Jan-21
90302012067,lilly pur (P),90302012067,08-Jan-21,08-Jan-21
90302012068,ayawari palli (P),90302012068,08-Jan-21,08-Jan-21
90302012069,kolla padakal,90302012069,08-Jan-21,08-Jan-21
90302012070,porandla,90302012070,08-Jan-21,08-Jan-21
90302013071,siddapur,90302013071,08-Jan-21,08-Jan-21
90302013072,palugu gudem,90302013072,08-Jan-21,08-Jan-21
90302013073,bhairkhan pally,90302013073,08-Jan-21,08-Jan-21
90302013074,chinthagattu thanda (P),90302013074,08-Jan-21,08-Jan-21
90302013075,pittela maisamma thanda (P),90302013075,08-Jan-21,08-Jan-21
90302013076,pulicherla kunta thanda (P),90302013076,08-Jan-21,08-Jan-21
90302013077,enugula madugula thanda,90302013077,08-Jan-21,08-Jan-21
90303014078,palmakula,90303014078,08-Jan-21,08-Jan-21
90303014079,pedda thupra ,90303014079,08-Jan-21,08-Jan-21
90303014080,pedda thupra thanda,90303014080,08-Jan-21,08-Jan-21
90303014081,muchinthal,90303014081,08-Jan-21,08-Jan-21
90303014082,enam sheri (P),90303014082,08-Jan-21,08-Jan-21
90303014083,mekkala banda thanda (P),90303014083,08-Jan-21,08-Jan-21
90303014084,gachubai thanda (P),90303014084,08-Jan-21,08-Jan-21
90303014085,acham peta (P),90303014085,08-Jan-21,08-Jan-21
90303014086,madan palli,90303014086,08-Jan-21,08-Jan-21
90303014087,madan pelli thanda,90303014087,08-Jan-21,08-Jan-21
90303014088,pilloni guda,90303014088,08-Jan-21,08-Jan-21
90303015089,ramanja pur,90303015089,08-Jan-21,08-Jan-21
90303015090,malkaram,90303015090,08-Jan-21,08-Jan-21
90303015091,nanaji pur,90303015091,08-Jan-21,08-Jan-21
90303015092,maktha guda,90303015092,08-Jan-21,08-Jan-21
90303015093,ramanja pur thanda (P),90303015093,08-Jan-21,08-Jan-21
90303015094,boti guda (P),90303015094,08-Jan-21,08-Jan-21
90303015095,kaveli guda (P),90303015095,08-Jan-21,08-Jan-21
90303015096,pedda gutta thanda (P),90303015096,08-Jan-21,08-Jan-21
90303015097,gudur,90303015097,08-Jan-21,08-Jan-21
90303015098,maddur,90303015098,08-Jan-21,08-Jan-21
90303015099,suli pet,90303015099,08-Jan-21,08-Jan-21
90303016100,narkuda,90303016100,08-Jan-21,08-Jan-21
90303016101,raianna guda (P),90303016101,08-Jan-21,08-Jan-21
90303016102,kavva guda,90303016102,08-Jan-21,08-Jan-21
90303016103,sulthan palli,90303016103,08-Jan-21,08-Jan-21
90303016104,kacharam,90303016104,08-Jan-21,08-Jan-21
90303016105,chowdhar guda,90303016105,08-Jan-21,08-Jan-21
90303017106,pedda sha pur,90303017106,08-Jan-21,08-Jan-21
90303017107,jukal,90303017107,08-Jan-21,08-Jan-21
90303017108,alikol thanda,90303017108,08-Jan-21,08-Jan-21
90303017109,erra kunta thanda (P),90303017109,08-Jan-21,08-Jan-21
90303017110,gandi guda (P),90303017110,08-Jan-21,08-Jan-21
90303017111,burjju gadda (P),90303017111,08-Jan-21,08-Jan-21
90303017112,ghansmia guda,90303017112,08-Jan-21,08-Jan-21
90303017113,pedda sha pur thanda,90303017113,08-Jan-21,08-Jan-21
90303018114,china golkonda,90303018114,08-Jan-21,08-Jan-21
90303018115,hamidulla nagar,90303018115,08-Jan-21,08-Jan-21
90303018116,kotha guda,90303018116,08-Jan-21,08-Jan-21
90303018117,sanghi guda (P),90303018117,08-Jan-21,08-Jan-21
90303018118,poshetti guda (P),90303018118,08-Jan-21,08-Jan-21
90303018119,laxmi thanda (P),90303018119,08-Jan-21,08-Jan-21
90303018120,bhadur guda,90303018120,08-Jan-21,08-Jan-21
90303018121,pedda golkonda,90303018121,08-Jan-21,08-Jan-21
90303018122,shankara pur,90303018122,08-Jan-21,08-Jan-21
90304019123,kandukur ,90304019123,08-Jan-21,08-Jan-21
90304019124,kotha guda,90304019124,08-Jan-21,08-Jan-21
90304019125,kandukur X road  ,90304019125,08-Jan-21,08-Jan-21
90304019126,debada guda thanda (P),90304019126,08-Jan-21,08-Jan-21
90304019127,ntr thanda (P),90304019127,08-Jan-21,08-Jan-21
90304019128,makas (P),90304019128,08-Jan-21,08-Jan-21
90304019129,debada guda,90304019129,08-Jan-21,08-Jan-21
90304020130,mucharla,90304020130,08-Jan-21,08-Jan-21
90304020131,saireddy guda ,90304020131,08-Jan-21,08-Jan-21
90304020132,sarla rao palli,90304020132,08-Jan-21,08-Jan-21
90304020133,dasarla palli,90304020133,08-Jan-21,08-Jan-21
90304020134,uttala palli (P),90304020134,08-Jan-21,08-Jan-21
90304020135,saireddy guda thanda (P),90304020135,08-Jan-21,08-Jan-21
90304020136,pothu banda thanda (P),90304020136,08-Jan-21,08-Jan-21
90304020137,pochamma gada thanda (P),90304020137,08-Jan-21,08-Jan-21
90304020138,dasarla palli thanda,90304020138,08-Jan-21,08-Jan-21
90304021139,nedhunooru,90304021139,08-Jan-21,08-Jan-21
90304021140,manya guda,90304021140,08-Jan-21,08-Jan-21
90304021141,peruguda (P),90304021141,08-Jan-21,08-Jan-21
90304021142,kk bhasthi (P),90304021142,08-Jan-21,08-Jan-21
90304021143,bachu palli,90304021143,08-Jan-21,08-Jan-21
90304021144,jaithawram,90304021144,08-Jan-21,08-Jan-21
90304022145,pilli mamidi,90304022145,08-Jan-21,08-Jan-21
90304022146,banjara thanda (P),90304022146,08-Jan-21,08-Jan-21
90304022147,murali nagar,90304022147,08-Jan-21,08-Jan-21
90304022148,chippala palli,90304022148,08-Jan-21,08-Jan-21
90304022149,dhannaram,90304022149,08-Jan-21,08-Jan-21
90304022150,peddamma thanda,90304022150,08-Jan-21,08-Jan-21
90304022151,dhawath guda thanda,90304022151,08-Jan-21,08-Jan-21
90304023152,gudur,90304023152,08-Jan-21,08-Jan-21
90304023153,kothur,90304023153,08-Jan-21,08-Jan-21
90304023154,annoji guda,90304023154,08-Jan-21,08-Jan-21
90304023155,katika palli,90304023155,08-Jan-21,08-Jan-21
90304023156,mala gudur (P),90304023156,08-Jan-21,08-Jan-21
90304023157,patha gudur (P),90304023157,08-Jan-21,08-Jan-21
90304023158,tulasi nagar (P),90304023158,08-Jan-21,08-Jan-21
90304023159,chinmaloni kunta thanda (P),90304023159,08-Jan-21,08-Jan-21
90304023160,begum pet thanda (P),90304023160,08-Jan-21,08-Jan-21
90304023161,rachulur,90304023161,08-Jan-21,08-Jan-21
90304024162,thimmapur,90304024162,08-Jan-21,08-Jan-21
90304024163,jabbar guda,90304024163,08-Jan-21,08-Jan-21
90304024164,madhapur,90304024164,08-Jan-21,08-Jan-21
90304024165,begum pet,90304024165,08-Jan-21,08-Jan-21
90304025166,akulamailaram ,90304025166,08-Jan-21,08-Jan-21
90304025167,gummadavelli,90304025167,08-Jan-21,08-Jan-21
90304025168,kolan guda,90304025168,08-Jan-21,08-Jan-21
